,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13
11,1.754752901294588,-0.6119772287456315,-1.190878319630174,-0.8901643378997629,-0.738572659067631,-0.5530552504223042,-0.4342662405552981,-0.9851265370740269,-0.47403048003936005,0.22028278040790814,0.04143615276008128,-0.16256090692087263,0.14276979528047318
12,2.113462340315094,-0.6757063391426187,-0.865086425616654,-0.3564380100097052,-1.209928723432331,-0.21507611768922805,-0.24259717624975022,-0.46150636438104375,-0.8788133896322737,-0.09650536424086076,0.05404645330769467,-0.08974650924937923,-0.00493524158769447
13,3.458156819336719,-1.1306298761729376,-1.2042763525381894,0.16245806285912326,-2.0231268080203897,0.7457808259314108,1.4757734192130905,-0.38038575598860425,-0.025702147240881195,-0.24465261249623518,-1.2318008960574858,-0.7723334909258311,0.22582130657951965
14,4.312783906765558,-2.0959755753412623,-1.2639127523579978,0.3057731897043446,-1.029692612927105,0.7956429129578659,0.9999709473177878,-0.4048914077045188,-0.8403425383218319,-0.3644329063562895,-0.3157461217297331,-0.14281973158321745,-0.0947239558519957
15,2.3051882008279705,-1.662551729989056,0.2179026155959584,-1.4405900273281085,-0.46955010360286986,-0.4222134027274448,-0.18096750223581012,0.08411669950166484,-0.4044579152451041,-0.7996551279792855,0.10268411633561735,0.4977958637344574,-0.06599976422661265
16,2.171955273741511,-2.3273053361914187,0.8317298659860078,-0.9126012748605066,-0.00011494041364566542,-0.06652930594706978,0.109487781784567,-0.3994347978908618,0.06105528559071215,0.019513855919205913,0.07836643725517299,-0.5007972067261918,0.3381027813114184
17,1.8989711765627597,-1.631368878642837,0.7949137923810703,-1.0823803881739027,-0.43870521384409095,0.3649308126972091,0.09164656925346108,0.11284025728618714,0.38203327494218486,-0.4013209342428021,0.3090819121591927,-0.26382535754650105,0.5592935189808278
18,3.5419850819434653,-2.5183436693066463,-0.4854585076662922,-0.9103228070335018,-1.1530793383251656,0.30387702080279044,-0.03346421330100353,-0.03560011849473788,-0.44156600913533295,-0.7845769722980342,0.9185083078950158,0.1650880817655081,0.514543151855272
19,2.0845222047303107,-1.0611379935838599,-0.16474667849947486,0.48499741925280976,0.8825113543962546,-1.3930177039350198,-0.10247218096586967,0.579915265255406,0.058752800629601955,-0.15004930186538068,-0.8357265512128121,0.2878746065266837,0.0587093133614491
20,3.1244025351671976,-0.7868971056508949,-0.3648870829888465,-0.025561690615411987,0.9724136022651136,-0.10692176158726774,0.26476249099291876,0.18560141550982107,1.3184623081450644,0.3620912210942407,-0.46122011423335774,0.4734584996398076,-0.027779350786251555
21,1.0865700683322392,-0.2417435513328396,0.9369615996106431,1.0299098409855727,0.3159716952080969,-1.2110148962039196,0.2969316982538397,-0.10645128084851953,-0.5726992115534617,-0.09243260781863182,-0.6588297942405892,0.6826893757956747,-0.3046449968738581
22,2.5352240799037133,0.09184062072088066,-0.31193265934797054,-0.048391235534084545,-0.42958155807988957,-1.0149431073524469,-0.12776964657716167,-0.07661405081998447,0.10826273738590522,0.825518134318359,-0.0890824752970959,0.4821019858778707,-0.04493373775956974
23,1.644988341254469,0.5162789300672351,0.14388509467079535,-0.4137200244408223,-0.37571996475959785,-0.7845055212674508,-0.6684021835766626,0.19526544123818038,-0.6924023566956846,0.47168244654705244,-0.03250581390171103,0.48384661035634013,-0.34375003818719846
24,1.7615758722693,0.31714893268438127,0.8902856474056877,-0.11511561127372354,-0.5566684221133089,-0.8987488704298405,-0.6235508626493329,-0.3422738429245433,0.09498393599296667,0.6664303088983504,-0.3795090356256663,0.31407590333170127,-0.2275466352332872
25,0.9900791016088553,-0.9406673381906336,3.8209080081948366,-1.3215611983994218,0.15900470864283897,-0.2651282416488126,0.4819073314125299,0.0948914845507015,0.11039337679641889,0.4659587128524748,-0.4395112383245325,-0.10951768644492785,-0.05810148476638269
26,1.7752776281133682,-0.6861751342850237,-0.08670040648876286,-0.2329067801365152,-1.1429426877872104,-0.5714744892181827,-0.45802827245441496,0.9087210467184179,-0.742263016668192,0.44254395674846125,-0.03309921730822646,-0.208835095954008,0.0021654982929644067
27,1.2354239643099056,0.08980704136064019,-1.3868965448964354,-0.4956827203205439,-0.3759413985286895,-0.6080881813227462,-0.363010312607073,-0.23648821779707557,-0.7347937905979086,0.2994318499314057,0.8658597495566023,-0.37721738715910025,0.008591716046413006
28,2.188406334451961,-0.6895696206616241,1.394566880850359,-0.7774918110895731,-0.8105840689014844,-0.6020724422910144,0.11793274725067486,-0.07479568155125006,0.45974363432402476,-0.028106619772319468,-0.5368471983302326,0.049578476693147334,-0.19869913874736667
29,2.2561089812837065,-0.19146193688666463,-1.092657257508294,0.28615229925340174,-0.48307325674074875,-0.33523354034709396,-0.15835032063133833,-0.4700642996286654,0.13750201364858336,0.8023592256307495,-0.12191651581786818,0.13573120547731476,-0.446609400982312
30,2.500220025789424,-1.2408338348969423,1.3860178547156783,-0.36686522019109896,-0.6223328641186479,0.5824551819839343,-0.41599774819890895,-1.0594353590553014,-0.5383954112640671,-0.32073673149322357,0.37653757407833816,-0.6093716333199936,0.08590327833851386
31,2.6774110474440125,-1.4718736461032484,-0.3322617283750938,-0.34935387541487267,-0.08659432884921202,0.1648297982491163,-0.5342419303195041,-0.5318060401338695,-0.7875179858886081,-0.2189819175610159,1.0748021436639954,0.0027863148715417435,0.27255047636919383
32,1.6285791164309178,-0.05270445057532375,-0.16712870624533352,-0.7493142456722226,-0.636062748839343,-0.044318501657428906,0.9803295940593759,-0.4990707261404635,0.13152907019749008,0.16556989075346965,-0.2205110441338927,-0.20409544152606712,0.24577532099708596
33,1.9026908622381462,-1.6330604347699833,1.1720821191753459,-2.340429038672199,-0.18681405194316195,-0.3279877640004662,0.9839332662800869,0.5126440333944643,0.7117217196656439,0.09960871184576064,0.6248615561712657,0.10872500964995543,0.05453756498791164
34,1.410388526595406,-0.6979343246113563,0.47974302516866174,-1.0600862162177842,0.09916074438965596,-0.710249952099958,-0.22973893244592858,-0.22747487143747128,-0.3967331638744984,0.19995743737368524,-0.17551665267104544,-0.21967433725332292,0.10691027123931425
35,1.9038262321944852,-0.1767109510954559,0.4508350400372075,0.2841135523353403,-0.16294944526064656,-0.17464172503368952,-0.6578273393646449,-0.35472896036507146,0.20816166237840006,0.33694441041047957,0.1985097945490395,0.2329464778706994,0.1327542788492387
36,1.3848622303748381,-0.6586398536611487,0.4584385808520634,-1.2846581514469124,-0.20501159047375897,-0.6204916299314267,-0.07037800436338687,0.9607472622265871,-0.3052847655843568,-0.203352535501738,-1.0999205800732421,-0.14722367242288303,-0.06129089467757022
37,1.1222074104413096,-0.11410976029688819,-0.039107276689748026,-0.9564012232757332,-0.3422112350676265,-0.409126309087129,-0.40860351058969435,-0.029341055597544918,-0.8538641639280035,-0.3134728727863932,0.003807324422663314,-0.40223114527814463,0.005758090629051424
38,1.502194500618191,0.7694320064310082,-1.4261773458904599,-0.7575080925372705,-0.16584413489731512,-0.4154522609916351,-0.02689895213443257,-0.02635525075689506,-0.2781175654579348,-0.2832925560438156,0.28385777947495666,-0.17935394282876066,0.3193150226984454
39,2.5298010923718093,-1.8030019760618266,-0.34315238897969225,1.186974295615464,1.2978957091037817,-1.5422707680689356,0.9656882861512933,0.7689335896838283,0.7213305416529091,0.02268172552957074,-1.1935216179538037,0.1688889462951738,-0.17828742319407445
40,2.5880954258544007,-0.7796163041925079,-0.11847746611373595,0.47597143975668565,0.4033220159457171,0.7251830257912906,0.5491319392684887,0.7060282787222738,0.8175035633637557,0.32414663624568135,-0.2823636664759519,0.1966347128518799,0.07693646482116505
41,0.6684819937541863,-0.1699609406198748,-0.7833625480611475,1.3130837770039663,-0.3717634179097559,-1.3246916413618606,0.027191687634062087,-0.3260376586436264,-0.28508550425421836,-0.07222044292975653,0.8274758064237856,-0.07340281264648826,0.4288526095041328
42,3.0708069904120068,-1.1559189566098826,-0.3127580839341548,0.550284635467321,-0.30412565257297036,-0.8079174183981683,-1.0114175755133712,0.929822172775588,-0.2182422970860889,0.23008952952801953,-0.44252385938669675,-0.1863848752410147,-0.0229537457540714
43,0.4622091375160065,-0.330742132192275,-0.20147649625677327,1.4364938632755906,0.2832248772655623,-1.0286034468535743,0.5713942813522289,0.5657703919942058,0.2932993673181972,-0.07819222271932741,-0.07072161206035563,-0.049586549989023045,0.2020569068220639
44,2.101351930538014,0.07100892095406672,-0.6558494150434343,0.7577448387022168,0.47153772635352503,0.37180797685892325,0.02054812396787648,0.624333998266945,0.29900305546926126,0.42921153094267084,0.4711008817672607,0.05618962259345394,0.08106637447821524
45,1.1361661775610175,-1.7771073929776369,0.028705735784749064,0.691831211774578,-0.06092420575197717,-1.9138679124844702,0.1726971490373288,0.25671379304576813,0.5534159913574301,0.18735241444042117,0.5944821548999765,0.046745738831834686,0.061688774049627235
46,2.7266009636408017,-1.1913346919571834,-0.5397732611476747,1.3895506741306747,-0.4968945883275813,-1.010998581098221,0.7394299324106361,-0.2432540601437808,0.4466000413054148,-0.11106768782040279,0.04863426652515937,-0.20322790906489557,-0.15206729963612609
47,2.8213392741922467,-0.6462585991417035,-1.1555524107274073,0.9876629123241928,-0.009977017690710573,0.29076542470241395,-0.4739140210299706,0.14221260590402382,0.4066026293999178,0.25379001712463967,0.12298897214283398,-0.08522460741064729,0.18928895389514647
48,2.0098508509123567,-1.2470294606787597,-0.0572939879399229,0.23064310704030624,-0.3846510704947818,0.5259542352597627,0.22851860586523134,-0.8011282834748893,0.11528263047568069,-0.027716081093193304,-0.10332627290025391,-0.31794603155810586,0.12902435241308258
49,2.7074913042663913,-1.7519674072063371,-0.6431136120007945,-0.10023152006305136,-0.4947130319432413,0.7322784165760897,0.007619904817056194,-0.25127135503722076,0.1775643505041578,-0.305383744772633,0.5470980243637252,0.7411569371309031,0.5486697835242398
50,3.2149174747738205,-0.16699199499679124,-1.9735716799013714,1.1206839390434604,0.012278197312864043,1.230818929706677,0.26081117736263865,-0.46804667321217186,-1.2324588341065927,-0.5933180411596276,-0.36731170115775325,0.4110245683547466,0.08078979508769432
51,2.858959826717292,-0.7452788039895885,0.0047195021646970125,-0.2152765569945476,-0.7588084943240837,-0.19212307003303392,-0.35374675970300323,-1.072123439543155,-0.9869597679311776,0.11415475158142722,-0.5496847837167259,0.31658193511312416,-0.05146321071285236
52,3.5056043559232206,-1.6127338560350106,-0.5207745300761744,0.10653642366462938,-0.601684443929161,0.18354436591075485,0.151872629292958,1.4211024622799773,0.40280859188610546,-0.4248476164560953,0.29207737792052746,-0.08987166392625204,-0.1310230392439834
53,2.224791380532171,-1.8751679995630237,0.3395498503542093,-1.20696657934188,-0.5766442488035818,-0.24595468138805668,0.4651606615353571,0.39927680951640293,-0.315294257730246,-0.08248269359070198,0.3092574622024708,4.530261265189744e-05,-0.15964895015924488
54,2.146987823563865,-1.0167515377576595,-0.9577627619503271,-0.24031819021885942,0.8801045044036468,-0.3617749964266934,-0.41194787623209694,0.2895678606453979,0.28053657610839566,0.4547761130430555,0.17242708366538717,0.17864505377514,0.2961155390240589
55,2.4693294837977855,-1.3290083106496218,0.5134374530359692,0.25534862071665315,0.9121401022097722,0.5548694652071411,-0.3584007262431991,-0.5375228268596053,-0.13564631140902472,0.15588662560354552,0.33283887456103084,-0.1702292512440495,-0.24173952401656304
56,2.741517914277451,-1.4365487835125141,-0.6124733957169592,0.20574744102620568,0.43426386343951373,0.1159977683923022,-0.03922935247760089,0.35138741927364925,0.9330872731996891,0.3468523899287189,-0.04267888801131722,-0.05400109957199375,-0.1624860575406386
57,2.1737409209653062,-1.212199840697794,0.261779592770791,-0.5044260860796398,-0.6954218130360269,-0.25698373693014775,-0.21906357641855387,0.6118448497930803,-0.838987088039894,-0.4553189589195276,0.08372102559094009,-0.12558392637960789,0.11156479575191305
58,3.1393801518289934,-1.7315791159925127,-0.28566141261644873,0.23056721248328385,0.07504083607220235,0.3515621681113953,-0.8430752920963709,0.6262776600328518,-0.41463562848138197,-0.20270895291720661,0.25987146055899646,-0.557710112603003,0.16409803523635852
59,-0.9285819689218537,3.0734861631889268,-4.585064007148204,-1.051844390545804,0.45712412350464166,-0.3882526619586919,-0.09227155897482232,0.6778092133799218,0.3759727890462228,-0.41530896753645186,0.36574470446332535,-0.6022950186010739,-0.4923348248589116
60,-1.5424801378968789,1.3814435080942282,-0.8746831124458059,-2.8901197461574206,-0.978008324707842,0.03501115627899235,1.0588530200461004,1.075375789685226,0.2759974023153017,-0.5821572469741837,0.14849527882805091,-0.30281593237265636,-0.10279370953271338
61,-1.8362497634669386,0.8299841230557174,-1.6057021863206167,-1.4521048531888514,-0.29407579735762707,0.6841167093123408,0.25414354401693207,0.9824533168694084,0.9072722196080908,-0.5719224361155532,0.15055586334388138,-0.08405665787149517,0.31676024622634724
62,0.030606834086680038,1.262786144211402,-1.7844080104188544,-1.2065760705635422,-0.39360432212975444,-0.6070870606421248,-0.5709833767543561,-0.619863785920793,1.2019584178809164,-0.3052022254628691,0.25261966310065714,-0.14083050607869907,0.16374829221562764
63,2.050261607576314,1.9250326046501,-0.00736877734981726,0.7213219027367328,-0.08112664847440958,0.7645261545325684,-1.075837336622488,0.2985485680548971,0.6110570595233125,-1.4074598422175848,0.008258321028213696,-0.23087395548126413,-0.38626697347836775
64,-0.6096808271776216,1.9080588050851865,0.6793579379775375,-2.153076090835886,-0.04990255123111146,-0.1913655119205561,0.5031210658266125,0.015815306626903707,0.3291414477078724,-1.0485851417282663,-0.8822938371342969,0.29117756184024013,0.029772819350362835
65,0.9002278387071428,0.7639114736096081,0.5733613020971932,-0.679361634286871,-0.14263304851093597,1.0175322447197055,0.19331274228380244,0.09316029346103079,-0.5907741033000184,-0.6800264322383199,-0.8086295013075137,-0.2040196980755765,0.1264701055205602
66,2.2485071907983922,1.8845924845501318,-2.0318401928675867,1.4076272343171505,-0.7320069560460457,1.3033985283217482,-0.3447187683203265,-0.17678794112073862,0.8076280599331865,-0.3759176322179596,-0.15495017113769452,0.17951817403863213,0.119966044379276
67,0.18338402668475523,2.4271461147035702,-1.0697455602477985,0.12741797198490862,-0.5345735590539742,-0.07000088225152716,-1.3547653565542692,-0.22630735446898717,0.40239608206201616,0.10680268938143991,0.47975015348322425,1.0995317261251147,-0.015789308027509934
68,-0.8128050273520706,0.2205139869022697,-0.7070053958009651,-2.4889895776206505,-0.5835598311121772,-0.317439644604817,0.36709175059649013,1.2465988553473748,0.9968518973550642,0.12802854923448748,0.23247764840674554,-1.0009047463153624,-0.2857361540985596
69,1.975620498798552,1.4032832253096144,-1.2382762196848622,-1.1523064888662562,4.186656742220535,0.4929975452972224,1.456545587696777,-1.0424772952984118,0.3743791090289848,0.4161134257090508,0.2314719995147975,0.7228278336723538,-0.4967674280699047
70,-1.5722162196262992,0.8849831369082217,-0.6289979502315919,-1.171846407138937,0.9653445697690028,0.26941010150415406,0.15082179870381482,-0.719806855057853,-1.0893379002457946,0.671343585600458,0.22839801252093606,-0.4545263743397649,0.3796102975763028
71,1.6576818088332879,0.9567121974591487,1.9525842166061953,0.15220891160111044,-0.7871611831143374,-0.3162249554618128,-1.491630562936913,-1.5309495572433434,1.1587235622059904,-0.7043890361929764,-0.7382436481321103,-0.4635756559753143,-0.33955635334385625
72,-0.7253723880353552,1.0636454007060945,0.08033222861543493,-0.07601943117966804,-0.18016577036873183,-0.544316690013562,-1.5989013122571696,-1.0522996912797304,0.8980994570175945,0.3880591239263081,0.09749329960335325,-0.1766331207360669,0.26078615209169753
73,2.5622271731703585,-0.26019855065459657,3.374393962239753,-0.9793994323621661,1.9807986006300509,-0.3120396344213987,-0.44939302327850844,-1.1306325247215567,1.1119276561622833,-0.13397905163685547,1.7804554880313312,-0.10765867897641655,-0.24932087128161426
74,1.8325675700495452,1.287878197860525,0.45828002739955764,0.171350753516949,1.0012222334229635,0.07785782638634696,-1.3756389710624053,0.529011394527342,-0.45163197791766313,-0.24009962814935368,1.0727693615950222,-0.4647611744970504,-1.0181569732866258
75,-0.8679929031954122,2.4441011855808625,-1.563333178950376,-0.8314598593846771,0.7079799805345878,0.11236375184395357,0.42318075171158764,0.06489481651957803,-0.21623949516975688,-0.9429266093224746,-0.17302972106559744,0.5997640606209125,0.27245279553231766
76,0.3700144042947822,2.1539069751569873,-2.449386348303737,-0.1261590444750678,0.09529984226012803,0.5569235324392479,-0.6478137968766052,-0.7398119091153906,0.7812069765942844,-0.4710990589864566,-0.38411881026844585,0.2220176406910578,0.25043541743762404
77,-1.4573770449061372,1.383351769076259,-0.2273069023273039,-0.6963568703737999,1.0673621825638127,-0.8187697798548603,0.9342607545695277,0.8552881939863842,-0.048808041753337215,0.07189293078038757,0.061806132481321524,0.3448291051694106,0.11881502391440124
78,1.2629308497284963,0.7708495299701165,-1.184224517375238,-0.9258822437115095,2.6135930447135745,1.5977957182522338,2.0137582744407694,-0.1724791351237845,-0.15650293363975312,0.5761703582004168,-0.38468351367387627,-0.18721974440577305,0.11511703509311881
79,0.3761503719342398,1.027043403355822,1.794466294542656,0.9785445272560205,-0.13656918831244053,-0.6611531865236249,1.1932128759790548,-0.33325118845920326,0.7996845496637683,-0.5859321828209916,0.26419148698515565,0.013340276494557485,-0.06562242861296107
80,0.7620639041095983,3.375053809963533,-0.35747005553946454,-0.366732914518653,-0.15444057267645533,0.2452419851454119,-0.41991645782969944,-0.24143580606341894,0.6730591160355414,-0.6654507907386072,-0.12281348227965125,0.4862027043158003,-0.1421076268735728
81,1.0345779671651865,1.450709738244091,-0.36301177316396094,0.2965957804498973,-0.30588723736257406,-0.1003380633589246,-0.4592995463761846,-0.605595928304417,-0.2910674595150452,-0.10007677439767607,-0.13345344241623433,0.3610376507185828,0.16106399123659768
82,-0.49487675568032746,2.3812435267673684,1.3357431762848657,-1.0409788442473547,-1.0421266340608526,0.11277469690004588,-0.646410196178571,-0.9486296148249358,-0.5303957632935451,-0.1347648513689997,0.12754872442704918,-0.041930169447205845,-0.31727498599367165
83,-2.5389770842951185,0.08744335730498246,0.4742513927691464,0.7586014542364241,-1.1278164752510715,0.18068666809418343,1.1562986358284577,-0.502216040665999,0.20112302697200246,0.149715491275607,0.03633373790543187,-0.19632649992193346,0.5891409337598561
84,0.8353201453942966,1.4736705514008672,0.610093575692108,0.582951877725422,0.8991847835917872,0.8825278739997947,-0.833096910285773,0.560858401490445,-1.2122681764699514,0.8426168254636156,-1.2600042285583546,-0.21238418548563873,-0.33120526443940834
85,0.7879046149897089,2.0266265224624767,-0.2547234039695493,-0.809418080431566,0.2588525423484433,-0.15780596379903028,-0.27002438111776417,-0.14707425628408358,0.5186122836728537,0.1347314321727178,-0.602148248535646,0.26948924524747303,-0.28031480167414524
86,-0.8068321559655384,2.2338303908439108,0.7728557971982648,-1.0137157469318299,-0.2918622987377167,0.34959387598287484,0.2569297160111574,-1.0577112083013889,-0.06592413323382547,-0.4917319618588013,-0.0210849990547238,-0.0894191618738077,0.15009472222488582
87,-0.558042624875682,2.372985428849454,2.3076114040120026,-1.0353203058236933,-0.47693950799758866,-0.23756708969150206,-0.49170074806006736,-0.8664736338107879,-0.41479666782876723,-0.14407059087713114,0.31747357902865436,0.7909916809299596,-0.31105981297354873
88,-1.1151110419194459,1.802247191665453,0.9592533076886544,-0.33128379115302126,-0.7315100618693956,0.057946075967423245,0.0877741594299971,0.3125175666578103,-0.9046754893522156,0.30554606827331293,0.32052889254080175,0.1522232932594432,0.0075533897415692615
89,-0.5557228299517013,2.657540035392292,0.8491268977432243,-0.0031976413270323203,-1.3462570019392708,0.04061428662815024,-0.7612009957506916,-0.43610829190541217,-0.3506648462863505,0.6797044668354433,0.6188730631645696,-0.07387129406193649,-0.37660893204750706
90,-1.3492852824437296,2.1180014697848173,-0.04765232084869062,-0.46625056695413425,-0.890545972986605,0.4965897226894385,0.7562900671139866,-0.12176472851864512,-0.6180368552555867,0.19175790861261813,-0.6701204675469598,-0.18017950425272514,0.13162794284122858
91,-1.5644826057199048,1.8522145217655497,0.7810670309346323,-0.6050793910273233,-0.5164653651812148,0.7320173199611698,0.13764166746639772,-0.4436811565296472,-0.41568257154334975,0.5932631581672922,-0.4083783744578203,0.4446122118142328,-0.006248123677225061
92,-1.9325556106314625,1.5594954568986208,-0.08927467610867734,-0.5225693568575698,-1.1736975707899515,0.9059614024568224,0.5388714777334339,-0.5480339216919438,-0.13222471832460075,0.7350900241961922,-0.43502833209315195,-0.45987007516684486,0.50394014182822
93,0.7466659419884494,2.3129317092207384,0.11467976874541475,1.2485387039903955,0.2629368745029491,-0.5166878900737105,0.20878209652617113,-0.19571706876260694,0.1037107021965205,-0.4061341712739174,-0.7964216706464421,0.2567461645982,-0.36343834555085436
94,0.9574553638036398,2.2235284346674593,0.1424447736987256,0.3140429470385556,0.9441427116782004,-0.3828264954695458,-0.7581092851209571,0.9024518481440643,0.09661204749474418,-1.2743123862090113,-0.17273176829111722,0.21641453987841558,-0.6761282108735696
95,2.5438651841995497,-0.169274022799741,0.7886969907454787,-1.0328370427002564,3.731079205235742,1.3516785826333877,2.6440704991780715,-0.5331101866548761,0.15815721422491313,0.5296765638992863,0.23875614953883692,-0.45600187917307367,-0.10638947271317217
96,-0.5439525887762292,0.36892654587731655,1.308895931856861,-1.2779985588464937,3.3467907152562577,-0.7094938878209467,-0.3518590242265027,-0.11366197214049896,-0.9981256765905896,0.05681136468881205,-0.6776705797397296,-0.21572696627353588,-0.4888414245255459
97,1.0310497503881475,2.565569348733521,-1.0863901738177377,0.26386098478433895,-0.1898440149799363,0.4026853197259711,0.01345388072279322,0.035272252754857875,0.1807464585698476,-0.7295445528873841,-0.39413847039707106,-0.06667630102202556,-0.028420014947803687
98,2.251909422148122,1.4327413803542541,-0.2302082437978141,0.9211710965438441,-0.23992293182092977,1.0423477426631103,-0.871626210937141,0.7603424906018132,0.23651828409721629,-0.9429166317446516,0.4977216630836364,-0.5850758029602532,0.29523643012441353
99,1.4102160153374586,2.1661917693703825,0.7488964107708789,1.1956111880598186,-0.7098572124767355,0.6106186528331936,2.092078731497643,-0.5870375511805097,0.12825017207166128,-1.2112036989588122,-0.6181681762750446,-0.0819767208515847,-0.011451083484066295
100,0.7977197926930403,2.3769488030818597,-1.568112531275526,-0.034816360221090185,0.6170913970699845,-0.28764587016334686,0.28209296704797904,-0.37899213279807614,0.11300851222182097,-0.6161582263533963,0.9706694404113481,0.6409031966789268,0.17376560263563828
101,-0.5495317266494644,2.2931286432456264,-1.4989353232010767,-0.30703867105147586,0.3260109342532321,-0.15075781455307524,-0.41179084750128314,-0.7997621340834857,-0.05149871110417642,0.6684513753442051,-0.031048504875248576,0.1223906591703116,0.1257205639282541
102,-0.1611737399485451,1.1644833215600157,1.003713102837355,0.6616862238806809,0.3011851417366162,-0.6605200468901079,-0.4980213496289606,0.9612311394343915,0.32455663771157833,0.6027364523816885,-0.02489577966652372,0.04808271570924093,-0.2257890953966193
103,-0.6597949416843594,2.679961185989635,-0.7649208684795133,0.4699547735549659,0.14447038463771447,0.4536467970909865,-0.047668736470947916,0.44300656550181144,0.23132238950677386,-0.10337021246803316,0.6758489875606123,-0.5677212181893441,-0.22959067239191155
104,0.39235440818508255,2.0987317087655364,-0.4718500076097392,0.4370565747385738,-0.3038104545802326,-0.24931415163404375,-0.4531964516617068,-0.39993608812590553,0.17535702533194403,0.7393431942321882,0.7214556338646405,0.5119817880185783,-0.12826353063599671
105,-1.772499077960034,1.7172884693761417,0.9470331744608649,0.25951258606805166,-1.004825491050157,0.10602075330952153,1.0790408706579295,0.41078310223352155,0.766718271909156,1.422103848897585,0.0128353282331861,0.5516694433785527,0.5606969596722804
106,-0.36626735735206484,2.1693532978292818,-0.48132423474229014,0.39840046167274645,-0.46905131372184156,0.19448661963032132,-0.24027590953271097,-0.2864137343921633,-0.3381930337240173,0.6504052924257987,-0.2780827538426941,0.6065680564367586,0.3438736188959147
107,-1.6206725727874782,1.3555833880259565,0.28715900069561684,-0.02602454598817702,-0.5693525482637523,0.5811677691901079,-0.07761587164112131,-0.6894111017605509,-0.05386446534760662,0.9216377331096546,-0.25979713908537266,-0.22900266565739608,0.6717702056338825
108,0.08253578349332716,2.3062345877483232,-0.4635749893739537,0.8903510234579511,0.34057655163761924,1.112504624193753,0.21036667629960026,0.3020317469106578,0.5605680067353613,0.8101105376284454,-0.06395403063355079,-0.18064507209496622,-0.03646232744348537
109,1.5782750709323807,1.4620342902048153,1.7796459547332848,0.6135844239909845,0.28798173626007906,0.79731816934225,-0.2812374555093372,0.6170532320022537,-1.2648353374602876,0.3123056014132952,-0.5972874850176735,-0.2336698321793636,-0.20157949607199988
110,1.4205692478240142,1.4182066376337485,0.13927582948819142,3.430539460974842,2.1968843368132314,1.457116006802937,1.6820261212584762,0.034982506590032166,-0.5504988893690573,-0.19323943105860092,0.7445609595350042,-0.6232225957323194,-0.3610227053059739
